"EV-2026-08-09-311","20DV konteynere paletsiz (floor loaded) yuklenebilen sarap kolisi/sise adedi - yayinlanmis iddia","20ft paletsiz: 2.200 adet 6'li karton = 13.200 sise. Paletli: 1.600 adet 6'li karton = 9.600 sise","adet","T5","Sunfect (cam sise ureticisi blogu) / sektor derlemesi","https://www.sunfect.net/glass-bottles-news/how-many-bottles-of-wine-in-a-20ft-container.html","UNKNOWN","-","2026-08-09","LOW","ESTIMATE","180d","-","navlun-lojistik-uzmani","-","-","T5. Kendi geometrik hesabimla (EV-...-320) capraz kontrol edildi: 11.800-13.700 sise bandi cikti; 13.200 bandin ust ucunda. 9.600 paletli rakami ise benim 6.480-7.200 hesabimla CELISIYOR (muhtemelen 5 katman + 40ft varsayimi). Tek basina kullanilamaz."
"EV-2026-08-09-320","20DV konteyner 750 ml sarap kapasitesi - hacim kisitli vs agirlik kisitli (turetilmis)","PALETLI (std palet, 12'li koli, 4 katman): 6.480-7.200 sise / 8.343-9.270 kg | PALETSIZ (floor loaded): 11.800-13.700 sise / 14.900-17.300 kg | AGIRLIK KISITI: 20.400-22.400 sise. BAGLAYICI KISIT = HACIM","adet","T4","Turetme (bkz. 40-lojistik/konteyner-kapasitesi.md)","OFFLINE","-","-","2026-08-09","MEDIUM","ESTIMATE","180d","-","navlun-lojistik-uzmani","-","-","Turetme zinciri: EV-301, EV-302, EV-305, EV-307, EV-308, EV-309, EV-310. Sise basi paketli agirlik 1,21-1,38 kg; sise basi paketli hacim 0,00223-0,00239 m3. 20DV ic hacim 33,14 m3, %85-92 kup kullanimi."
"EV-2026-08-09-321","40HC konteyner 750 ml sarap kapasitesi - hacim kisitli vs agirlik kisitli (turetilmis)","PALETLI (std palet, 12'li koli, 4 katman): 14.400-15.120 sise / 18.540-19.467 kg | PALETLI 5 katman: 18.000-18.900 sise / 23.080-24.234 kg (karayolu limitine dayaniyor) | PALETSIZ hacim kapasitesi: 27.100-31.400 sise ANCAK AGIRLIK KISITI 19.100-21.500 sise. BAGLAYICI KISIT = AGIRLIK (Turkiye karayolu 44 t GVW)","adet","T4","Turetme (bkz. 40-lojistik/konteyner-kapasitesi.md)","OFFLINE","-","-","2026-08-09","MEDIUM","ESTIMATE","180d","-","navlun-lojistik-uzmani","-","-","Turetme zinciri: EV-302, EV-303, EV-305, EV-307, EV-308, EV-309, EV-310. 40HC'de baglayici olan konteyner payload'i (28.690 kg) DEGIL, Turkiye karayolu 44 t GVW limitinden turetilen ~24,1-27,1 t kargo tavani. Cekici+sasi darasi 13-16 t ASSUMPTION -> T-304."
"EV-2026-08-09-322","Sarapta 2 x 20DV, 1 x 40HC'den daha fazla sise tasir (agirlik limiti konteyner basina degil ARAC basina uygulanir)","2 x 20DV paletsiz: 23.600-27.400 sise | 1 x 40HC paletsiz: 19.100-21.500 sise","adet","T4","Turetme (EV-...-320, EV-...-321)","OFFLINE","-","-","2026-08-09","MEDIUM","ESTIMATE","180d","-","navlun-lojistik-uzmani","-","-","40HC'nin ic hacminin ~%30'u agirlik limiti nedeniyle kullanilamiyor. Sise basi navlun karsilastirmasi 40HC/20DV navlun oranina bagli; bu oran UNKNOWN -> RFQ gerekli (T-304). Konteyner basi SABIT masraflar (THC, ardiye, musavirlik ek konteyner ucreti, ic nakliye) az konteyner lehine calisir."
"EV-2026-08-09-323","LCL / FCL kirilma noktasi (750 ml sarap, sise adedi)","~5.000-7.000 sise (genis band: 1.600-9.900 sise)","adet","T4","Turetme: LCL maliyet yapisi (EV-...-324) + FCL band (EV-...-333) + JSV Logistic 15 m3 kurali (EV-...-325)","OFFLINE","-","-","2026-08-09","LOW","ESTIMATE","14d","-","navlun-lojistik-uzmani","-","-","Sarap yogunlugu ~0,57 t/m3 -> LCL w/m hesabinda CBM baglayici (agirlik degil). 1 CBM ~ 449 sise. Kirilma noktasi FCL navlununa cok duyarli; FCL navlunu UNKNOWN oldugu icin band genis. 5.000 sise/yil senaryosunda tek sevkiyat ~11 m3 -> sinirda."
"EV-2026-08-09-330","Drewry World Container Index kompozit spot navlun degeri","4.297 USD / 40ft konteyner (haftalik %1 artis). Rota bazinda: Shanghai-New York 7.893; Shanghai-Los Angeles 5.894; Shanghai-Genoa 5.506; Shanghai-Rotterdam 4.653","USD/FEU","T4","Drewry - World Container Index (WCI)","https://www.drewry.co.uk/supply-chain-advisors/supply-chain-expertise/world-container-index-assessed-by-drewry","2026-08-06","2026-08-06","2026-08-09","HIGH","FACT","14d","-","navlun-lojistik-uzmani","-","-","SPOT. Bu rotalarin HICBIRI bizim rotamiz degil - yalnizca piyasa seviyesi capasi olarak kullanilir. Turkiye'ye giris navlunu icin dogrudan kullanilamaz."
"EV-2026-08-09-331","Freightos Baltic Index FBX13 (Cin/Dogu Asya -> Akdeniz) guncel degeri; endeks varis limanlari arasinda Ambarli ve Izmit var","6.066,80 USD / 40ft konteyner (volatilite %1,92)","USD/FEU","T4","Freightos - FBX13 China to Mediterranean Container Freight Index","https://www.freightos.com/enterprise/terminal/fbx-13-china-to-mediterranean/","2026-08-09 (erisim)","-","2026-08-09","MEDIUM","FACT","14d","-","navlun-lojistik-uzmani","-","-","Endeks Akdeniz varis limanlari arasinda Ambarli ve Izmit'i sayiyor -> Turkiye'ye varista piyasa seviyesi icin en yakin kamuya acik endeks. ANCAK menseimiz Cin degil -> dogrudan kullanilamaz. Sayfada tarih gosterilmiyor (sadece 'Current FBX') -> confidence MEDIUM."
"EV-2026-08-09-332","Freightos haftalik piyasa raporu - Asya-Akdeniz ve Asya-Kuzey Avrupa spot seviyeleri","Asya-Akdeniz ~6.000 USD/FEU (Temmuz zirvesinin %16 altinda); Asya-Kuzey Avrupa ~5.000 USD/FEU (Temmuz zirvesinin %14 altinda)","USD/FEU","T4","Freightos - Weekly Freight Update, 6 August 2026","https://www.freightos.com/freight-resources/transpac-peak-may-stretch-on-even-as-asia-europe-ocean-cools-august-7-2026-update/","2026-08-06","2026-08-06","2026-08-09","MEDIUM","FACT","14d","-","navlun-lojistik-uzmani","-","-","Piyasa YONU icin: Agustos 2026'da Asya-Avrupa/Akdeniz spot dususte. Bizim rotalarimiz degil."
"EV-2026-08-09-333","Ispanya/Avrupa -> Turkiye ve ABD -> Turkiye FCL navlun gosterge araliklari (forwarder pazarlama sayfasi)","Ispanya (Valencia/Barcelona/Malaga) -> Turkiye: 1.200-4.600 EUR (20ft-40ft); Avrupa geneli: 1.200-4.600 EUR; New York -> Istanbul: 2.550-4.600 USD; Houston -> Istanbul 3.700 USD; Miami -> Istanbul 3.900 USD; Turkiye'ye genel band 1.235-7.550 USD","EUR / USD per konteyner","T5","BR Logistics - Ship a container to Turkey [UPDATED 2026]","https://www.brlogistics.net/us/ship-a-container/to-turkey/","2026","-","2026-08-09","LOW","ESTIMATE","14d","-","navlun-lojistik-uzmani","-","C-302","T5 pazarlama sayfasi. Neyin dahil oldugu (all-in mi base mi) YAZMIYOR -> bu tek basina modele giremez. Ayni sayfanin transit sureleri (Valencia-Istanbul 32-35 gun) T4 kaynaklarla CELISIYOR -> C-302. Gercek navlun icin RFQ zorunlu -> T-304."
"EV-2026-08-09-324","LCL maliyet yapisi bilesenleri (genel sektor seviyesi)","Okyanus navlunu 40-180 USD/CBM; CFS/elleclleme mense 35-75 USD ve varis 45-95 USD (veya 15-40 USD/CBM her iki tarafta); varis liman/terminal/dekonsolidasyon 200-500 USD/sevkiyat; dokumantasyon 50-100 USD; minimum ucret 1 CBM","USD","T5","Suaid Global - LCL charges & fees / LCL cost per CBM","https://suaidglobal.com/insights/lcl-charges-fees-explained/","2026","-","2026-08-09","LOW","ESTIMATE","30d","-","navlun-lojistik-uzmani","-","-","Rota bazli degil, genel band. Turkiye'ye ozgu LCL tarifesi UNKNOWN -> T-304. LCL'de cam icin ekstra elleclleme = kirilma riski artar (nicel veri UNKNOWN)."
"EV-2026-08-09-325","Ispanya-Turkiye deniz tasimaciligi: transit sureler ve LCL/FCL esigi","Valencia -> Ambarli 7-10 gun; Valencia -> Mersin 5-8 gun; Valencia -> Izmir 6-9 gun; genel band 5-12 takvim gunu. LCL/FCL esigi: 15 m3'ten veya 10.000 kg'dan fazlasi FCL'i hakli kilar","gun / m3 / kg","T4","JSV Logistic - Spain-Turkey Maritime Transport: A Guide for Businesses","https://jsvlogistic.com/en/spain-turkey-maritime-transport-a-guide-for-businesses/","2026-05-19","-","2026-08-09","MEDIUM","FACT","180d","-","navlun-lojistik-uzmani","-","C-302","Kullanilan limanlar: mense Valencia/Barcelona/Alicante/Algeciras; varis Ambarli/Mersin/Izmir. Sayfa NAVLUN RAKAMI VERMIYOR (bilincli olarak) - yalnizca sursarj yapisini sayiyor: BAF, PSS, PCS."
"EV-2026-08-09-326","Maersk SLR Marmara Sea A servisi - Bati Akdeniz'den Ambarli'ya transit","Valencia -> Barcelona 3 gun; Barcelona -> Piraeus 5 gun; Piraeus -> Ambarli 2 gun (toplam ~10 gun)","gun","T3","Maersk - SLR Marmara Sea A (Intra-Europe shipping routes)","https://www.maersk.com/local-information/intra-europe-shipping-routes/slr-marmara-sea-a","UNKNOWN","-","2026-08-09","MEDIUM","FACT","180d","-","navlun-lojistik-uzmani","-","-","Tasiyicinin kendi servis tarifesi. EV-...-325'i dogruluyor, C-302'nin 32-35 gun iddiasini zayiflatiyor."
"EV-2026-08-09-327","Turkiye <-> Guney Afrika (Cape Town) konteyner transit suresi","~26 gun 7 saat (Izmit'ten kalkis, 1-2 haftada bir, Maersk)","gun","T4","FluentCargo - Istanbul to Cape Town route","https://www.fluentcargo.com/routes/istanbul-tr/cape-town-za","UNKNOWN","-","2026-08-09","LOW","ESTIMATE","180d","-","navlun-lojistik-uzmani","-","-","TERS YON (Turkiye -> Cape Town). Guney Afrika -> Turkiye yonu icin dogrulanmadi; benzer olmasi beklenir ama teyit gerekli. Sefer sikligi 1-2 hafta -> dusuk frekans stok riski yaratir."
"EV-2026-08-09-328","Sili (Valparaiso/San Antonio) -> Turkiye konteyner transit suresi ve navlunu","UNKNOWN","-","-","Arama yapildi, kamuya acik rota verisi bulunamadi","-","-","-","2026-08-09","LOW","UNKNOWN","-","-","navlun-lojistik-uzmani","-","-","Kamuya acik endeks/tarife bulunamadi. Sili -> Turkiye dogrudan servis muhtemelen yok, Akdeniz aktarmali. RFQ zorunlu -> T-304."
"EV-2026-08-09-329","ABD -> Turkiye konteyner transit suresi","Genel band 18-38 gun / 4-6 hafta; New York -> Istanbul 38 gun (T5); Los Angeles -> Istanbul UNKNOWN (aktarmali)","gun","T5","BR Logistics - Ship a container to Turkey","https://www.brlogistics.net/us/ship-a-container/to-turkey/","2026","-","2026-08-09","LOW","CONFLICT","180d","-","navlun-lojistik-uzmani","-","C-302","Ayni sayfa Los Angeles -> Istanbul icin 15 gun diyor; bu fiziksel olarak makul degil (Panama/Suveys uzerinden en az 30 gun). Kaynak ic tutarsiz -> C-302. California mensei icin transit sure UNKNOWN kabul edilmelidir. Benchmark urunu California mensei oldugu icin bu KRITIK."
"EV-2026-08-09-340","Turk konteyner terminali ithalat tarifesi - kapi cikis elleclleme (THC) ve ardiye gunluk ucretleri","Kapi cikis/terminal: 20ft ve 40-45ft standart 113 USD; reefer 119 USD; OOG 226 USD. Ardiye standart konteyner: 20ft 0-5. gun 37 USD/gun, 6-10. gun 43, 11+ gun 52; 40-45ft 0-5. gun 58, 6-10. gun 66, 11+ gun 75. Reefer ardiye 112-155 USD/gun. IMO tehlikeli yukte %20 surprim","USD","T4","Beldeport - Konteyner Ithalat Tarifesi","https://www.beldeport.com.tr/tr-TR/konteyner-ithalat-tarifesi/247","UNKNOWN (guncel yayin)","UNKNOWN","2026-08-09","MEDIUM","FACT","90d","-","navlun-lojistik-uzmani","-","-","Faturalar TCMB kuru ile TL olarak kesiliyor; (*) isaretli hizmetlerde KDV var. ARDIYE FREE TIME gun sayisi sayfadan cikarilamadi -> UNKNOWN, T-304. Beldeport Ambarli degil; Ambarli terminalleri (Marport/Kumport/Mardas) tarifesi alinamadi -> seviye gostergesi olarak kullanildi."
"EV-2026-08-09-341","Asyaport 2026 ithalat saha hizmetleri tarifesi - ardiye, ic bosaltim ve muayene ucretleri","Ithalat dolu konteyner ardiye: 20ft 1-5.gun 33 USD, 6-10 37, 11-15 43, 16+ 51; 40ft 1-5 58, 6-10 65, 11-15 76, 16+ 90. Reefer ardiye: 20ft 1-5 135 / 6+ 165; 40ft 1-5 165 / 6+ 205. Ic bosaltim: 20ft 275 USD + KDV, 40ft 350 USD + KDV. Tam muayene: 20ft 2.322 TL, 40ft 3.249 TL + KDV. Kismi muayene: 20ft 1.973 TL, 40ft 2.787 TL","USD / TL","T4","Asyaport - Ithalat Saha Hizmetleri Tarifesi","https://www.asyaport.com/tr-TR/2025-ithalat-saha-hizmetleri-tarifesi/2513978","2026","2026","2026-08-09","MEDIUM","FACT","90d","-","navlun-lojistik-uzmani","-","-","KRITIK GOZLEM: reefer ardiyesi kuru konteynerin ~4 katI (20ft 135 vs 33 USD/gun). Sarapta reefer secilirse ve gumrukte beklenirse maliyet patlar. Alkollu icki ithalatinda muayene/numune olasiligi yuksek -> tam/kismi muayene kalemi butcelenmeli."
"EV-2026-08-09-342","2026 Yili Gumruk Musavirligi Asgari Ucret Tarifesi - deniz yoluyla ithalat ve antrepo beyannamesi","ITH-2 (deniz yoluyla gelip limanda yapilan ithalat): 4.670 TL/beyanname. ITH-13 CIF kademesi: 0-15.000 USD tarife tutari; 15.001-225.000 USD icin asan kismin %0,3'u; 225.001-2.000.000 USD icin asan kismin %0,1'i. ITH-14 (ikinci ve sonraki her konteyner): 1.350 TL. ITH-15 (11. ve sonraki her kalem): 70 TL. ANT-1 antrepo beyannamesi: 0-15.000 USD 1.350 TL; 15.001-225.000 USD icin asan kismin %0,1'i. ANT-3 (ek konteyner): 1.000 TL. OZ-4 (laboratuvar tahlili, ekspertiz, TSE/DTS islemleri) her islem 940 TL","TRY","T3","Gumruk Musavirleri Dernekleri - 2026 Yili Gumruk Musavirligi Asgari Ucret Tarifesi (EK-1)","https://www.karacagumrukleme.com/upload/source/2026/01/07c6f38578a79ffec7f58968239b7613.pdf","2026-01","2026-01-01","2026-08-09","HIGH","FACT","1y","-","navlun-lojistik-uzmani","-","-","ASGARI tarife - fiili ucret bunun uzerinde olabilir. Alkollu icki ithalatinda antrepo + serbest dolasima giris olmak uzere IKI beyanname olacagi icin ANT-1 + ITH-2 birlikte hesaplanmalidir. OZ-4 kalemi analiz/ekspertiz islemleri icin ayrica cikacaktir."
"EV-2026-08-09-343","Maersk Turkiye ITHALAT demurrage & detention tarifesi - free time ve gunluk ucretler","Free time: 1-7 takvim gunu (ucretsiz). 8-12. gun: 20ft 60 USD/gun, 40ft 75 USD/gun. 13-17. gun: 20ft 80, 40ft 115. 18+ gun: 20ft 100, 40ft 150. Turkiye ithalatta terminal ardiyesi (storage) tasiyici tarafindan degil TERMINAL ISLETMECISI tarafindan ayrica faturalanir","USD/gun","T3","Maersk - Turkey Imports (Local Information)","https://www.maersk.com/local-information/europe/turkey/import","2025-09-15","2025-09-15","2026-08-09","HIGH","FACT","90d","-","navlun-lojistik-uzmani","-","-","KRITIK: ardiye (terminal) VE D&D (hat) AYRI AYRI isler -> gecikmede iki saat birden calisir. Diger hatlarin tarifesi farkli olabilir. Genel sektor pratigi Turkiye'de free time 7-14 gun."
"EV-2026-08-09-344","Ruhsat/analiz/bandrol beklemesi senaryosunda 20DV basina liman bekleme maliyeti (turetilmis)","21 gun bekleme: D&D ~1.100 USD + ardiye ~972 USD = ~2.072 USD/20DV (~0,16 USD/sise). 60 gun bekleme: D&D ~5.000 USD + ardiye ~3.000 USD = ~8.000 USD/20DV (~0,61 USD/sise)","USD","T4","Turetme (EV-...-340, EV-...-343)","OFFLINE","-","-","2026-08-09","MEDIUM","ESTIMATE","90d","-","navlun-lojistik-uzmani","-","-","Ardiye free time UNKNOWN kabul edilerek 1. gunden hesaplandi (muhafazakar). Karsi tedbir: konteyneri hizla ANTREPOYA cekip bosaltmak -> detention ve ardiye durur, cok daha ucuz antrepo ucreti baslar (EV-...-350). Bekleme gun sayisi mevzuat-ruhsat-uzmani'ndan gelmeli -> T-301."
"EV-2026-08-09-350","Turkiye gumruklu antrepo paletli depolama birim ucreti (gosterge)","~0,35 EUR / palet / gun","EUR/palet/gun","T5","FixAntrepo - Gumruklu Antrepo Ardiye Hesaplama / 2026 Gumruklu Antrepo Fiyatlari","https://www.fixantrepo.com.tr/gumruklu-antrepo-ardiye-hesaplama/","2026","-","2026-08-09","LOW","ESTIMATE","90d","-","navlun-lojistik-uzmani","-","-","T5 ticari blog. Firma/lokasyon bazinda cok degisir; giris-cikis ellecleme, minimum sure, sigorta ayrica. Alkollu ickiye uygun (OTV'li urun) genel antrepo yetkisi gerekiyor mu -> mevzuat-ruhsat-uzmani. Buyuklugu kavramak icin: 10 palet x 60 gun x 0,35 EUR = 210 EUR -> limanda 60 gun beklemenin (~8.000 USD) yaninda ihmal edilebilir."
"EV-2026-08-09-351","Turkiye ic nakliye - limandan depoya konteyner cekme ucreti","UNKNOWN (yalnizca cok genis genel band bulundu: 3.000-30.000 TL, mesafeye gore, KDV haric)","TRY","T5","Erciyes Lojistik / Ambarli Nakliye - 2026 konteyner nakliye fiyat listeleri","https://erciyeslojistik.com/2026/01/16/konteyner-nakliyesi-2026/","2026-01-16","-","2026-08-09","LOW","UNKNOWN","90d","-","navlun-lojistik-uzmani","-","-","Band o kadar genis ki modele giremez. Ambarli -> Istanbul Avrupa yakasi depo icin gercek teklif gerekli -> T-304."
"EV-2026-08-09-360","Deniz kargo sigortasi prim orani ve teminat degeri esasi","Prim: sigortali degerin %0,1-1,5'i (genel); tipik %0,3-0,6. Teminat degeri: CIF + %10 (uluslararasi standart); kirilgan/yuksek degerli yukte %15-30'a cikarilabilir. CIF Incoterms 2020'de saticinin asgari yukumlulugu ICC (C), %110 deger uzerinden","%","T5","BRF Logistics / IncoDocs / ShipFinex derlemesi","https://brf-logistics.com/how-is-marine-cargo-insurance-calculated/","2026","-","2026-08-09","LOW","ESTIMATE","180d","-","navlun-lojistik-uzmani","-","-","Sarap KIRILGAN yuk -> bandin ust ucu beklenmeli. ICC (C) kirilmayi KAPSAMAZ; sarapta ICC (A) 'all risks' + ozel kirilma/termal sok teminati gerekir. Turk sigorta sirketinden gercek kotasyon UNKNOWN -> T-304. UYARI: CIF terimiyle alim yapilirsa sigorta satici fiyatinin icindedir -> AYRICA maliyet yazilamaz (cift sayim)."
"EV-2026-08-09-361","Icecek lojistiginde tasiyicinin sinirli sorumlulugu ve kargo sigortasi kapsami","Deniz tasimasinda tasiyici sorumlulugu kilogram basina yalnizca 3 USD ile sinirli. Uzman icecek kargo sigortasi: dogal afet, carpisma, kontaminasyon, yangin, hirsizlik, TERMAL SOK, SARAP BOZULMASI (wine spoilage) ve musterek avarya masraflarini kapsar","USD/kg","T4","Hillebrand Gori - How to get the best shipping rates for wine shipments","https://www.hillebrandgori.com/media/publication/how-to-get-the-best-shipping-rates-for-wine-shipments","2023-10-31","-","2026-08-09","MEDIUM","FACT","1y","-","navlun-lojistik-uzmani","-","-","3 USD/kg sinir: 1,26 kg'lik bir dolu sise icin tasiyici sorumlulugu ~3,8 USD -> pahali sarapta yetersiz, fiyat/performans sarabinda yeterli olabilir. Termal sok ve sarap bozulmasi teminatinin AYRICA satin alinabildigi bu kaynakla dogrulandi."
"EV-2026-08-09-370","Sarapta sicaklik hasari esigi ve kuru konteynerde yaz sevkiyati pratigi","20 C uzerinde oksidasyon hizlanir ve aroma kaybi olur; isi sivi genlesmesi ile mantari iteler (kacirma/leakage). Kuru konteyner kullanan sevkiyatcilar tipik olarak YAZ SEVKIYATINDAN KACINIR","C","T5","MOL Logistics blog / FreightAmigo derlemesi","https://blog.mol-logistics-group.com/en/blog/wine-shipment","UNKNOWN","-","2026-08-09","LOW","ESTIMATE","180d","-","navlun-lojistik-uzmani","-","-","Kuru konteyner ICINDEKI fiili sicaklik olcumu (rota/mevsim bazli) bulunamadi -> UNKNOWN. Beklenen fire orani UNKNOWN."
