EV-2026-08-09-111,"22.04 kopuksuz taze uzum sarabi icin asgari maktu OTV tutari 71,2692 TL/litredir (yururluk 3/7/2026).","71,2692",TL/litre,T2,"Gelir Idaresi Baskanligi - OTV (III) sayili liste (A) cetveli, 4760 sayili Kanunun (12/3) maddesi uyarinca guncellenen liste, Yururluk: 3/7/2026",https://cdn.gib.gov.tr/api/gibportal-file/file/getFileResources?objectKey=arsiv/yardim-kaynaklar/yararli-bilgiler/ozel-tuketim-vergisi-oranlari/03072026_3sayili.pdf,2026-07-03,2026-07-03,2026-08-09,HIGH,FACT,30d,10-evidence/raw/snapshots/gumruk-vergi/GIB-OTV-III-sayili-liste-yururluk-2026-07-03.pdf,gumruk-vergi-uzmani,EV-2026-08-09-112,C-101,"PROJENIN EN KRITIK TEK SAYISI. 750 ml sise icin OTV = 0,75 x 71,2692 = 53,4519 TL/sise. Bir onceki tutar 61,3914 TL/lt (31/12/2025-2/7/2026); artis +%16,09. Sonraki otomatik guncelleme Ocak 2027 (OTVK md.12/3), CB aksine karar vermedikce. ttl 30d."
EV-2026-08-09-112,"22.04 kopuksuz taze uzum sarabi icin asgari maktu OTV tutari 61,3914 TL/litre idi (yururluk 31/12/2025, CBK 10799).","61,3914",TL/litre,T1,"31/12/2025 tarihli ve 10799 sayili Cumhurbaskani Karari (RG 31/12/2025, 33124 5. Mukerrer) ile degisen (III) sayili liste - GIB yayini",https://cdn.gib.gov.tr/api/gibportal-file/file/getFileResources?objectKey=arsiv/yardim-kaynaklar/yararli-bilgiler/ozel-tuketim-vergisi-oranlari/31122025_3sayili.pdf,2025-12-31,2025-12-31,2026-08-09,HIGH,SUPERSEDED,0d,10-evidence/raw/snapshots/gumruk-vergi/GIB-OTV-III-sayili-liste-yururluk-2025-12-31.pdf,gumruk-vergi-uzmani,-,C-101,"EV-2026-08-09-111 tarafindan gecersiz kilindi. Kayit, mevzuat.gov.tr konsolide kanun metninin hala bu tutari gostermesi nedeniyle saklaniyor (bkz. C-101). CBK 10799 ayrica OTVK 12/3 otomatik guncellemesinin 2026 Ocak-Haziran donemi icin uygulanmayacagini hukme baglamisti."
EV-2026-08-09-113,(III) sayili listenin (A) cetvelindeki mallarda asgari maktu vergi tutari 22.04 icin HER BIR LITRE itibariyla uygulanir; ve bu mallarda asgari maktu tutara gore hesaplanan vergiden az olmamak uzere YALNIZCA nispi vergi uygulanir.,birim = her bir litre; OTV = max(nispi OTV; asgari maktu x litre),-,T1,4760 sayili Ozel Tuketim Vergisi Kanunu md. 11/2-a ve md. 11/5,https://www.mevzuat.gov.tr/mevzuatmetin/1.5.4760.pdf,2002-06-12,2012-06-15,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/OTV-Kanunu-4760-md11-md12-alinti.txt,gumruk-vergi-uzmani,-,-,"md.11/2-a: ""...22.04, 22.05 (2205.10.90.00.12 haric) ve 2206.00 G.T.I.P. numarali mallar icin her bir litre..."" md.11/5 (Degisik: 6322 s. K.): ""asgari maktu vergi tutarlarina gore hesaplanacak vergi tutarindan az olmamak uzere yalnizca nispi vergi uygulanir."" Nispi oran %0 oldugu icin sarapta OTV = asgari maktu x litre."
EV-2026-08-09-114,"(III) sayili listedeki asgari maktu vergi tutarlari ocak ve temmuz aylarinda TUIK uretici fiyat endeksindeki son alti aylik degisim oraninda, degisimin ilani gununden gecerli olmak uzere kendiliginden yeniden belirlenmis sayilir; Cumhurbaskani uygulanmamasina karar verebilir.","Ocak + Temmuz, Yi-UFE son 6 ay degisimi, otomatik",-,T1,4760 sayili Ozel Tuketim Vergisi Kanunu md. 12/3,https://www.mevzuat.gov.tr/mevzuatmetin/1.5.4760.pdf,2002-06-12,2012-06-15,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/OTV-Kanunu-4760-md11-md12-alinti.txt,gumruk-vergi-uzmani,-,-,"3/7/2026 tarihli guncelleme tam olarak bu maddeye dayanir (GIB liste basligi: ""4760 sayili Ozel Tuketim Vergisi Kanununun (12/3) maddesi uyarinca guncellenen liste""). 61,3914 -> 71,2692 = +%16,09. MODELDE OTV TUTARI SABIT ALINAMAZ."
EV-2026-08-09-115,Ithalatta (III) sayili liste (A) cetveli mallarinda OTV matrahi: gumruk vergisi tarhina esas kiymet (CIF) + ithalat sirasinda odenen her turlu vergi/resim/harc/pay (OTV ve KDV HARIC) + gumruk beyannamesinin tescil tarihine kadar yapilan diger gider ve odemelerden vergilendirilmeyenler.,CIF + gumruk vergisi + diger ithalat yukumlulukleri (OTV ve KDV haric),-,T1,"Ozel Tuketim Vergisi (III) Sayili Liste Uygulama Genel Tebligi, III/A-1.2 ""Ithalatta Matrah"" (4760 md.11/3 + 3065 md.21)",https://www.mevzuat.gov.tr/anasayfa/MevzuatFihristDetayIframe?MevzuatTur=9&MevzuatNo=21034&MevzuatTertip=5,2015-08-08,2015-08-08,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/OTV-III-sayili-liste-uygulama-genel-tebligi-alinti.txt,gumruk-vergi-uzmani,-,-,"OTV matrahina GUMRUK VERGISI DAHILDIR. Sarapta nispi oran %0 oldugu icin bu matrah pratikte OTV tutarini degistirmez, fakat KDV matrahinin kurulusunda zincir olarak onemlidir."
EV-2026-08-09-116,"OTV (III)/A Uygulama Genel Tebligi, saraplarda verginin 75 cl sise icin ""0,75 lt x asgari maktu vergi tutari"" seklinde hesaplanacagini ornekle gostermektedir.",OTV = sise hacmi (lt) x asgari maktu tutar (TL/lt),-,T1,"Ozel Tuketim Vergisi (III) Sayili Liste Uygulama Genel Tebligi, III/B-1.3 ""Saraplarda ... Verginin Hesabi""",https://www.mevzuat.gov.tr/anasayfa/MevzuatFihristDetayIframe?MevzuatTur=9&MevzuatNo=21034&MevzuatTertip=5,2015-08-08,2015-08-08,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/OTV-III-sayili-liste-uygulama-genel-tebligi-alinti.txt,gumruk-vergi-uzmani,-,-,"Teblig ornegi (13/7/2015 tutarlariyla): 75 cl kopuklu sarap -> 0,75 lt x 32,7229 TL = 24,542175 TL. Ayni yontem 22.04 icin gecerlidir. 2026-07-03 tutariyla 750 ml kopuksuz sarap: 0,75 x 71,2692 = 53,4519 TL/sise."
EV-2026-08-09-117,"Ithalatta KDV matrahi = gumruk vergisi tarhina esas kiymet (CIF) + ithalat sirasinda odenen her turlu vergi, resim, harc ve paylar + gumruk beyannamesinin tescil tarihine kadar yapilan diger gider ve odemelerden vergilendirilmeyenler.",CIF + gumruk vergisi + OTV + KKDF + tescile kadarki diger giderler,-,T1,3065 sayili Katma Deger Vergisi Kanunu md. 21,https://www.mevzuat.gov.tr/mevzuatmetin/1.5.3065.pdf,1984-11-02,1985-01-01,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/KDV-Kanunu-3065-md21-md28-alinti.txt,gumruk-vergi-uzmani,-,-,"OTV ""ithalat sirasinda odenen bir vergi"" oldugundan md.21/b uyarinca KDV matrahina DAHILDIR. Bunun dogrulayici karsi kaniti: OTVK md.11/3, OTV matrahini ""hesaplanacak OTV haric KDV matrahini olusturan unsurlar"" olarak tanimlar - yani OTV aksi belirtilmeseydi KDV matrahinda yer alirdi."
EV-2026-08-09-118,Genel KDV orani %20dir (10/07/2023ten itibaren); sarap (2204.21) 2007/13033 sayili Karara ekli (I) ve (II) sayili indirimli oran listelerinde yer almaz.,20,%,T2,"Gelir Idaresi Baskanligi - Guncel KDV Oranlari: Mal ve Hizmetlere Uygulanacak KDV Oranlarinin Tespitine Iliskin Karar (2007/13033) konsolide metin, md.1/a (7346 sayili CB Karari ile degisik)",https://cdn.gib.gov.tr/api/gibportal-file/file/getFileResources?objectKey=arsiv/yardim-kaynaklar/yararli-bilgiler/kdv-oranlari.pdf,2023-07-07,2023-07-10,2026-08-09,HIGH,FACT,90d,10-evidence/raw/snapshots/gumruk-vergi/GIB-guncel-KDV-oranlari-2007-13033-konsolide.pdf,gumruk-vergi-uzmani,-,-,"(I) sayili listenin 22. fasil satiri yalniz 22.01, 2202.10.00.00.19, 2202.90, 2204.30, 2209.00.91.00.00, 2209.00.99.00.00 ve bazi gazoz GTIPlerini kapsar; 2204.21 YOK. Konsolide metnin tamaminda ""2204"" yalnizca 2204.30 olarak geciyor. Kaynak T2 (GIB), dayanak T1 (7346 sayili CBK, RG 07.07.2023/32241) taranmis goruntu oldugu icin metni okunamadi."
EV-2026-08-09-119,"Kabul kredili, vadeli akreditif ve mal mukabili odeme sekillerine gore yapilan ithalatta KKDF kesintisi orani %6dir; bu uc odeme sekli disindaki (pesin) ithalatta KKDF dogmaz.",6,%,T1,"12/10/2011 tarihli ve 2011/2304 sayili Bakanlar Kurulu Karari eki Karar md.4 (RG 13/10/2011, 28083)",https://www.resmigazete.gov.tr/eskiler/2011/10/20111013-1-1-1.doc,2011-10-13,2011-10-13,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/gumruk-vergi/KKDF-2011-2304-madde4-alinti.txt,gumruk-vergi-uzmani,-,-,"Karar metni: ""MADDE 4- Kabul kredili, vadeli akreditif ve mal mukabili odeme sekillerine gore yapilan ithalatta Kaynak Kullanimini Destekleme Fonu kesintisi orani %6 olarak tespit edilmistir."" Oran YALNIZCA bu odeme sekilleri icin tanimli. KKDF MATRAHININ tam tanimi (mal bedeli mi CIF mi) bu Kararda yok -> UNKNOWN, bkz. T-105."
EV-2026-08-09-120,"Gumruk kiymetine, Turkiyedeki giris liman/yerine kadar yapilan nakliye ve sigorta giderleri ile giris yerine kadar yukleme ve ellecleme giderleri DAHILDIR; royalti ve lisans ucretleri satis kosulu ise dahildir; ambalaj bedeli dahildir.",navlun + sigorta + giris yerine kadar yukleme/ellecleme + satis kosulu royalti + ambalaj DAHIL,-,T1,"4458 sayili Gumruk Kanunu md. 27/1 (a,c,e bentleri)",https://www.mevzuat.gov.tr/mevzuatmetin/1.5.4458.doc,1999-11-04,2000-02-05,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/Gumruk-Kanunu-4458-md27-md28-alinti.txt,gumruk-vergi-uzmani,-,-,Sonuc: gumruk kiymeti fiilen CIF esaslidir. FOB alimda navlun+sigorta kiymete eklenir. md.27/5: Turkiyede cogaltma hakki odemeleri ve satis kosulu olmayan dagitim/tekrar satis hakki odemeleri EKLENMEZ.
EV-2026-08-09-121,"Gumruk kiymetine DAHIL EDILMEYEN unsurlar: giris yerine varistan sonraki nakliye ve sigorta, ithalattan sonraki montaj/bakim, finansman faizi (kosullu), Turkiyede cogaltma hakki odemeleri, satin alma komisyonlari ve Turkiyede odenecek ithalat vergileri.","yurt ici nakliye, alis (satin alma) komisyonu, faiz, ithalat vergileri HARIC",-,T1,4458 sayili Gumruk Kanunu md. 28 (a-f bentleri),https://www.mevzuat.gov.tr/mevzuatmetin/1.5.4458.doc,1999-11-04,2000-02-05,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/Gumruk-Kanunu-4458-md27-md28-alinti.txt,gumruk-vergi-uzmani,-,-,Kosul: bu giderlerin fiilen odenen veya odenecek fiyattan AYIRT EDILEBILIR olmasi gerekir. Satim (satis) komisyonu ise md.27/1-a-i uyarinca DAHILDIR; yalnizca SATIN ALMA komisyonu haric.
EV-2026-08-09-122,"Ithalatta gumruk yukumlulugu, serbest dolasima giris beyannamesinin TESCIL TARIHINDE baslar; antrepo rejiminde esyanin kalis suresi sinirsizdir.",vergi dogus ani = serbest dolasima giris beyannamesi tescil tarihi; antrepo suresi sinirsiz,-,T1,4458 sayili Gumruk Kanunu md. 181/1-a ve md. 101/1,https://www.mevzuat.gov.tr/mevzuatmetin/1.5.4458.doc,1999-11-04,2000-02-05,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/Gumruk-Kanunu-4458-md27-md28-alinti.txt,gumruk-vergi-uzmani,-,-,"Sonuc: antrepoya alista gumruk vergisi/OTV/KDV DOGMAZ; antrepodan serbest dolasima cikista dogar. Nakit akisi acisindan vergi odemesi satis takvimine yaklastirilabilir. ANCAK ""kismi cekis"" imkani bu kanitla dogrulanmadi -> T-101."
EV-2026-08-09-123,Ithalde alinan OTV ilgili gumruk idaresince hesaplanir ve ithalat vergileri ile AYNI ZAMANDA odenir.,OTV odeme ani = ithalat vergileri ile ayni an (gumrukte),-,T1,4760 sayili Ozel Tuketim Vergisi Kanunu md. 14/3,https://www.mevzuat.gov.tr/mevzuatmetin/1.5.4760.pdf,2002-06-12,2002-08-01,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/OTV-Kanunu-4760-md11-md12-alinti.txt,gumruk-vergi-uzmani,-,-,md.16/1: ithalde alinan OTV gumruk makbuzunda ayrica gosterilir. md.16/2: ithalat vergileri teminata baglanan mallarda OTV de ayni usule tabidir.
EV-2026-08-09-124,(III) sayili listedeki mallarin ithalati BIR DEFAYA MAHSUS OTVye tabidir; OTV indirimi yalnizca verginin ayni listedeki baska bir malin imalinde kullanilmasi halinde mumkundur.,OTV tek asamali; yeniden satista OTV dogmaz; ithalatci-satici icin OTV indirilemez -> MALIYETTIR,-,T1,4760 sayili Ozel Tuketim Vergisi Kanunu md. 1/1-c ve md. 9,https://www.mevzuat.gov.tr/mevzuatmetin/1.5.4760.pdf,2002-06-12,2002-08-01,2026-08-09,HIGH,FACT,1y,10-evidence/raw/snapshots/gumruk-vergi/OTV-Kanunu-4760-md11-md12-alinti.txt,gumruk-vergi-uzmani,-,-,"Siselenmis bitmis urun ithal edip yurt icinde satan bir ithalatci OTVyi indiremez; OTV dogrudan ekonomik maliyettir ve L4 icinde kalir. Bu, KDVden temel farkidir."
EV-2026-08-09-125,"Mevzuat Bilgi Sistemi tebliğ veri tabaninda 2204.21 / 2204.29 / 22.04 tam metin aramasinda hicbir ""Ithalatta Gozetim Uygulanmasina Iliskin Teblig"" eslesmemistir; sarapta yururlukte birim kiymet esigine dayali gozetim uygulamasi tespit edilememistir.",Gozetim tebligi bulunamadi,-,T2,T.C. Cumhurbaskanligi Mevzuat Bilgi Sistemi - Tebligler tam metin aramasi (MevzuatDatatable),https://www.mevzuat.gov.tr/,2026-08-09,2026-08-09,2026-08-09,MEDIUM,UNKNOWN,30d,-,gumruk-vergi-uzmani,-,-,"NEGATIF ARAMA SONUCU - yoklugun kaniti degildir. ""2204.21"" icin 18 eslesme cikti, hepsi TAPDK/Tarim Bakanligi alkol tebligleri. Kontrol amaciyla bilinen bir gozetim GTIPi (""8536.20.10.00.11"") arandi ve Teblig 2008/11 dogru sekilde bulundu -> arama yontemi calisiyor. Yine de gumruk idaresinin GK md.24-31 kapsaminda kiymet arastirmasi yapma yetkisi saklidir."
EV-2026-08-09-126,Gumruk vergisi orani ithal esyanin CIF kiymeti uzerinden hesaplanir ve oranlar Ithalat Rejimi Kararina ekli listelerde ulke/ulke gruplari bazinda ayri sutunlarda gosterilir.,gumruk vergisi matrahi = CIF kiymet,-,T2,"T.C. Ticaret Bakanligi - Gumruk Rehberi, ""Ithalattan alinan baslica vergilerle ilgili temel bilgiler""",https://gumrukrehberi.gov.tr/sayfa/ithalattan-al%C4%B1nan-ba%C5%9Fl%C4%B1ca-vergilerle-ilgili-temel-bilgiler,2018-10-26,2018-10-26,2026-08-09,MEDIUM,FACT,90d,-,gumruk-vergi-uzmani,-,-,"DIKKAT: Sayfanin revizyon tarihi 26.10.2018 ve KDV genel oranini hala %18 olarak gosteriyor -> ORAN BILGISI BAYAT, yalnizca YAPISAL ifade (matrah = CIF) icin kullanildi. Oran icin EV-2026-08-09-118 esastir."
