EV-2026-08-10-611,"Ayni On Rapor para.206 ve 211: Rekabet Kurumu'nun bes buyuk zincir icin hesapladigi brut marj analizinde 'Toplam kategori ALKOL VE TUTUN HARIC olmak uzere gida, kisisel bakim ve temizlik ana kategorilerinin toplamindan olusan hizli tuketim maddeleridir'. Brut marj oranlari tablosundaki (Tablo 46) TUM SAYILAR ticari sir olarak karartilmistir.",alkol resmi HTM marj analizinin KAPSAMI DISINDA; marj oranlari KARARTILMIS,-,T2,"Rekabet Kurumu HTM Sektor Incelemesi On Raporu, Subat 2021, s.85-87, para.206-212, Tablo 46",https://www.rekabet.gov.tr/Dosya/geneldosya/htm-perakendeciligi-sektor-incelemesi-on-raporu-pdf,2021-02-05,2021-02-05,2026-08-10,HIGH,FACT,1y,10-evidence/raw/snapshots/kanal-marj/RK-HTM-onrapor-2021-para206-211-brut-marj-metodoloji.txt,kanal-marj-uzmani,-,-,"NEGATIF BULGU — MODEL ICIN BELIRLEYICI: Turkiye'de zincir perakendenin ALKOL kategorisi brut marji hicbir kamu kaynagi tarafindan yayimlanmamaktadir; en yetkili calisma alkolu KASTEN kapsam disi birakmistir. Ayrica raporun brut marj TANIMI kayda degerdir: satin alim maliyetinden ciro primi + aktivite primi + iade tutari + urun imha bedeli + iskonto faturalari DUSULMEKTEDIR — yani yayimlanan zincir brut marji, tedarikciden alinan bedelleri ICERIR. Bu, 'zincir marji' ile 'zincirin tedarikciye toplam maliyeti' arasindaki farkin ta kendisidir."
EV-2026-08-10-612,"Rekabet Kurulu karari 21-51/708-351 (21.10.2021) para.82: 'Zincir Magazalar ile Imzalanan Yillik Satis Anlasmalari; MEY ICKI'nin ulusal magaza statusundeki MIGROS, CARREFOUR, OZDILEK, METRO ve TESPO ile birer yillik sure ile imzaladigi ve sozlesme iceriginde CRM, B2B (kasa cikisi cirosu), ALAN KULLANIMI, KIRIK URUN BEDELI, LOJISTIK BEDELI, sogutucularin harcadigi ENERJI KARSILIGI BEDELI gibi musteriye odenecek bedeller ile satin alinan malin GERI ODEME VADESININ yazili oldugu sozlesmelerdir.'","alkollu icki zincir yillik anlasmasinin kalem listesi: CRM, B2B (kasa cikisi cirosu), alan kullanimi, kirik urun bedeli, lojistik bedeli, sogutucu enerji bedeli, geri odeme vadesi; sure 1 yil",-,T2,"Rekabet Kurulu Karari 21-51/708-351, 21.10.2021 (onarastirma), para.82",https://www.rekabet.gov.tr/Karar?kararId=75c5f112-5bc7-456a-bead-2cae45bebc64,2021-10-21,2021-10-21,2026-08-10,HIGH,FACT,1y,10-evidence/raw/snapshots/kanal-marj/RK-karar-21-51-708-351-para78-82-sozlesme-turleri.txt,kanal-marj-uzmani,-,-,"BU PROJENIN EN DEGERLI KANAL KANITI. Neden: (1) ALKOLLU ICKIYE OZGUDUR, FMCG genellemesi degildir; (2) ISIMLE zincirleri sayar (Migros, Carrefour, Ozdilek, Metro, Tespo) — yani Metro ile de YILLIK ANLASMA imzalanmaktadir, tek fiyat listesi degil; (3) KIRIK URUN BEDELI kaleminin varligi, cam sisede kirilma riskinin sozlesme ile TEDARIKCIYE yansitildigini gosterir; (4) LOJISTIK BEDELI kalemi, zincirin depo/dagitim kesintisi aldigini gosterir; (5) vade sozlesmede yazilidir. TUTARLAR KARARTILMISTIR -> tutarlar UNKNOWN."
EV-2026-08-10-613,"Ayni karar para.29-30: alkollu icecek satis noktalari KAPALI SATIS NOKTASI (KSN: bakkal, market, bufe, kuruyemisci) ve ACIK SATIS NOKTASI (ASN = HoReCa: bar, otel, restoran, kafe) olarak ikiye ayrilir; KSN kendi icinde GELENEKSEL KANAL (GK) ve ORGANIZE/MODERN KANAL (MK) alt kanallarina ayrilir; ASN 'yerinde tuketim (YT)' olarak da anilir. ASN'de satilan urunun fiyati ile KSN'de satilan urunun fiyati arasinda CIDDI FARKLILIKLAR vardir. 2020 yilinda TADB verisine gore alkollu icecek satisi yapan nokta sayisi: GK 48.956, YT 29.218.",GK 48.956 nokta + YT (HoReCa) 29.218 nokta (2020); MK tabloya dahil edilmemistir (merkezi alim),adet,T2,"Rekabet Kurulu Karari 21-51/708-351, 21.10.2021, para.29-30 ve Tablo 5 (kaynak: TADB)",https://www.rekabet.gov.tr/Karar?kararId=75c5f112-5bc7-456a-bead-2cae45bebc64,2021-10-21,2020-12-31,2026-08-10,HIGH,FACT,1y,10-evidence/raw/snapshots/kanal-marj/RK-karar-21-51-708-351-para29-30-kanal-taksonomisi.txt,kanal-marj-uzmani,-,-,KANAL EVRENININ BUYUKLUGU. Charter'daki uc kanal bu resmi taksonomiye soyle oturur: chain retail = MK; independent/tekel bayi = GK; HoReCa = ASN/YT. DIKKAT: MK nokta sayisi bu tabloda YOKTUR (merkezi alim nedeniyle disarida birakilmistir) -> zincir market nokta sayisi bu kartla BILINMEZ. Rakamlar 2020'dir; 2026 icin tazelenmelidir.
EV-2026-08-10-614,Ayni karar para.80-81: Mal Alim Sozlesmeleri (MAS) Kurul'un muafiyet karari sonrasinda 'sadece SARAP kategorisinde ve BES YILLIGINA' imzalanmaktadir. Lokal zincir magazalar ile imzalanan satis protokolleri ise urun teshiri ve soguk bulunurluk amaciyla BIR YILLIK imzalanmakta ve ENERJI BEDELI kapsaminda odeme yapilmaktadir.,sarapta satis noktasi alim sozlesmesi suresi 5 YIL; lokal zincir teshir protokolu 1 YIL,yil,T2,"Rekabet Kurulu Karari 21-51/708-351, 21.10.2021, para.80-81",https://www.rekabet.gov.tr/Karar?kararId=75c5f112-5bc7-456a-bead-2cae45bebc64,2021-10-21,2021-10-21,2026-08-10,HIGH,FACT,1y,10-evidence/raw/snapshots/kanal-marj/RK-karar-21-51-708-351-para78-82-sozlesme-turleri.txt,kanal-marj-uzmani,-,-,"GIRIS ENGELI SINYALI: Turkiye'nin en buyuk alkollu icki oyuncusu SARAP kategorisinde satis noktalariyla BES YILLIK sozlesme yapmaktadir. Yeni bir ithalatcinin karsisindaki noktalarin bir kismi cok yillik bagli olabilir. Kararin ayni paragrafi MEY ICKI'nin sarapta MUNHASIRLIK OLMADIGINI beyan ettigini de kaydeder (para.90) -> bu bir munhasirlik iddiasi DEGILDIR, sure/baglilik gozlemidir. Kac noktanin bagli oldugu UNKNOWN (tablolar karartilmis)."
EV-2026-08-10-615,"Ayni karar para.78-79: Yatirim Destek Sozlesmeleri (YDS) her turlu mal alimindan BAGIMSIZ olarak satis noktalarina NAKIT DESTEK saglar (dukkan/lokanta/bar ici yenileme, raf yaptirma, menu bastirma, etkinlik-konser maliyetine katki, yeni acilan noktaya destek, asci/sef/barmen/garson personel maliyetine destek). Odemeler sozlesmedeki amac dogrultusunda ve satis noktasinin BELGELENDIRDIGI FATURA TUTARLARI oraninda yapilir.",HoReCa/satis noktasina nakit yatirim destegi; fatura karsiligi ve amaca bagli,-,T2,"Rekabet Kurulu Karari 21-51/708-351, 21.10.2021, para.78-79",https://www.rekabet.gov.tr/Karar?kararId=75c5f112-5bc7-456a-bead-2cae45bebc64,2021-10-21,2021-10-21,2026-08-10,HIGH,FACT,1y,10-evidence/raw/snapshots/kanal-marj/RK-karar-21-51-708-351-para78-82-sozlesme-turleri.txt,kanal-marj-uzmani,-,-,"ALKOLDE 'KANAL YATIRIMI' KALEMININ VARLIGI KANITLIDIR. Ancak TUTARLARI karartilmistir ve bu uygulamalarin bir kismi hakkinda 21.10.2021 tarih 21-51/708-M sayili SORUSTURMA acilmistir (para.92) -> hakim durumda olmayan yeni bir ithalatci icin ayni araclar hukuken daha serbest olabilir, ama bu bir HUKUKI SONUC DEGILDIR ve bu ajan tarafindan uretilmemistir."
EV-2026-08-10-616,"Migros Ticaret A.S. 31.12.2025 tarihli bagimsiz denetimden gecmis konsolide finansal tablolari: net satis gelirleri 412.756.429 bin TL, satislarin maliyeti 312.409.547 bin TL -> brut kar 100.346.882 bin TL, brut marj %24,31.",24.31,%,T4,Migros Ticaret A.S. 1 Ocak - 31 Aralik 2025 Konsolide Finansal Tablolar ve Bagimsiz Denetci Raporu,https://migroskurumsalstr.blob.core.windows.net/migroskurumsalstr/migros-ticaret-a-s-tr-31-12-2025-639082696776288838.pdf,2026-03-05,2025-12-31,2026-08-10,HIGH,FACT,1y,10-evidence/raw/snapshots/kanal-marj/Migros-2025-FS-satis-gelirleri-maliyet.txt,kanal-marj-uzmani,-,-,"MARJ DISIPLINI: bu bir MARGIN ON SELLING PRICE'tir (brut kar / net satis), MARKUP DEGILDIR. Markup karsiligi %32,12'dir. KDV HARICTIR (net satis geliri KDV'siz raporlanir). KATMAN: L7 -> L8 (perakendecinin alis fiyatindan tuketici raf fiyatina). KAPSAM UYARISI: TUM KATEGORILERIN karma ortalamasidir; SARAP DEGILDIR ve alkol kategorisi ayrisitirilmamistir. TMS-29 enflasyon muhasebesi uygulanmis tutarlardir. Ayrica bu marj, tedarikciden alinan ciro primi/listeleme gelirlerini satislarin maliyetinde NETLEYEREK ICERIR (bkz. EV-2026-08-10-611 metodoloji notu) -> gercek 'fiyat marji' bundan DUSUKTUR, tedarikcinin toplam yuku ise bundan YUKSEKTIR."
EV-2026-08-10-617,"Ayni finansal tablolar, ticari borclar notu: 31.12.2025 itibariyla ticari borclar 79.822.747 bin TL; sozlesme uyarinca nakit cikislarinin 52.591.260 bin TL'si 3 aydan kisa, 27.612.023 bin TL'si 3-12 ay arasi vadelidir. Not metni: 'Ticari borclarin vadesi genel olarak 3 aydan kisadir ve 31 Aralik 2025 tarihi itibariyla yillik %38,6 (2024: %46,2) orani kullanilarak iskonto edilmistir.'","ticari borclarin %34,4'u 3-12 ay vadeli; borc iskonto orani %38,6/yil; hesaplanan DPO ~93 gun",gun / %,T4,"Migros Ticaret A.S. 31.12.2025 Konsolide Finansal Tablolar, Ticari Borclar ve Finansal Araclar notlari",https://migroskurumsalstr.blob.core.windows.net/migroskurumsalstr/migros-ticaret-a-s-tr-31-12-2025-639082696776288838.pdf,2026-03-05,2025-12-31,2026-08-10,HIGH,ESTIMATE,1y,10-evidence/raw/snapshots/kanal-marj/Migros-2025-FS-ticari-borclar-notu.txt,kanal-marj-uzmani,-,C-601,"TURETME ZINCIRI (DPO): 79.822.747 / 312.409.547 x 365 = 93,3 gun. STATUS ESTIMATE cunku (a) ticari borclar yalnizca mal alimini degil gider tahakkuklarini ve iliskili taraf borclarini da icerir, (b) satislarin maliyeti tum kategorileri ve tum cografyalari kapsar, (c) DPO tek bir tedarikcinin vadesi DEGILDIR. FAKAT vade tablosu bagimsizdir ve daha guclu: borclarin %34,4'u 3-12 AY vadelidir -> zincir perakendede 60 gunun UZERINDE vade FIILEN VARDIR. AYRICA %38,6 iskonto orani, tedarikci kredisinin PIYASA FIYATIDIR ve CCC finansman maliyeti icin gosterge olarak finans-fizibilite'ye birakilmistir (makro.yaml alanidir, bu ajanin degil)."
EV-2026-08-10-618,"Restoran sarap fiyatlamasi konusunda bulunabilen tek Turkce nitelikli kaynak (sef Murat Bozok, Milliyet kose yazisi, 28.09.2012): uluslararasi teamul 'restorandaki sarabin fiyati, PERAKENDE fiyatinin IKI KATI ya da TOPTAN fiyatinin 2,5 KATI olmalidir'; yazar Turkiye'de ve dunyanin baska yerlerinde 'market fiyatinin 4-5 KAT uzerinde sarap satan lokantalar' gorulebildigini belirtir.","teamul 2,0x perakende / 2,5x toptan; gozlenen ust uc 4-5x market fiyati",x,T5,"Milliyet, Murat Bozok kose yazisi 'Restoranlardaki sarap fiyatlari'",https://www.milliyet.com.tr/cadde/murat-bozok/restoranlardaki-sarap-fiyatlari-1603893,2012-09-28,2012-09-28,2026-08-10,LOW,ASSUMPTION,0d,-,kanal-marj-uzmani,-,C-602,"T5'TIR VE TEK BASINA FACT DEGILDIR (CLAUDE.md §2). 14 YILLIK bir yazidir. Carpanin hangi katmandan hesaplandigi ('perakende' mi 'toptan' mi) yazida iki farkli sekilde gecer ve KDV/eglence vergisi tabani BELIRTILMEMISTIR. Bu kart yalnizca HoReCa carpani icin bir DUYARLILIK BANDI (2,0x - 5,0x) uretmek uzere kullanilmistir. HoReCa carpani gercek bir restoran menu ornekleminden dogrulanmadan modelde base case OLAMAZ -> OQ-603."
EV-2026-08-10-619,"Turkiye'de zincir markete urun listeleme bedeli hakkinda bulunabilen tek sayisal kamu kaynagi (Capital dergisi, 'Rafa Girme Savaslari', 01.03.2004): 'bir urunun markete girme bedeli 10 bin dolardan basliyor, 60 bin dolara kadar cikiyor'; kategori kirilimi sut 10-50 bin EUR, su 40-60 bin EUR, kisisel bakim 15-60 bin USD, donmus gida 10-20 bin USD; odeme vadeleri 'ortalama 60-90 gun'.",10.000 - 60.000 USD/urun (2004); vade 60-90 gun (2004),USD,T5,"Capital dergisi, 'Rafa Girme Savaslari'",https://www.capital.com.tr/sektorler/perakende/rafa-girme-savaslari,2004-03-01,2004-03-01,2026-08-10,LOW,UNKNOWN,0d,-,kanal-marj-uzmani,-,-,"BU SAYI MODELE GIREMEZ. Gerekcesi: (1) 22 YILLIK; (2) T5 dergi haberi; (3) 'urun' basina mi SKU basina mi magaza basina mi TANIMSIZ; (4) sarap/alkol kategorisi hic gecmiyor; (5) 2004'ten bu yana 6585 s.K. (2015) ve 7435 degisikligi (2024) ile hukuki cerceve TAMAMEN degismistir. Kart YALNIZCA su iki seyi kanitlamak icin acilmistir: (a) kalemin buyuklugunun KATEGORIYE gore degistigi, (b) Turkiye'de bu bedelin tarihsel olarak DOVIZ cinsinden ve TEK SEFERLIK konusuldugu. Duyarlilik bandinin sekli icin kullanilmistir, seviyesi icin DEGIL."
EV-2026-08-10-620,"Tekel bayii (bagimsiz alkollu icki satis noktasi) kar marji icin yapilan aramada yalnizca T5 icerik-ciftligi sayfalari bulunmustur ve bunlar birbiriyle CELISMEKTEDIR: 'alkolde ~%17', 'raki %8', 'brut %10-15', 'ciro uzerinden %18-30'. Hicbir kaynak (a) marjin margin mi markup mi oldugunu, (b) KDV/OTV dahil mi haric mi oldugunu, (c) hangi iki katman arasi oldugunu belirtmemektedir.","UNKNOWN (celisen T5 iddialari: %6, %8, %10-15, %17, %18-30)",%,T5,"Cesitli T5 icerik siteleri (r10.net forumu, bayilikariyorum.com, gorkemcan.com, haberigo.com, myfikirler.org) - Google/Bing arama sonucu duzeyinde",https://www.bayilikariyorum.com/tekel-bayi-acmak/,UNKNOWN,UNKNOWN,2026-08-10,LOW,UNKNOWN,0d,-,kanal-marj-uzmani,-,C-602,"NEGATIF KAYIT — KASTEN ACILMISTIR. CLAUDE.md §1.2: dogrulanamayan veri UNKNOWN'dir. Bu kart bir DEGER TASIMAZ; 'aradim, bulamadim, bulduklarimin niteligi budur' kaydidir. Tekel bayii marji ANCAK gercek bir bayi/toptanci gorusmesi veya gercek bir fiyat listesi ile ogrenilebilir -> TUR 7 isi. Bu ajan bu sayilarin hicbirini modele SOKMAMISTIR."
EV-2026-08-10-621,"T.C. Calisma ve Sosyal Guvenlik Bakanligi, 01.01.2026-31.12.2026 donemi asgari ucret hesabi: brut asgari ucret 33.030,00 TL/ay; net 28.075,50 TL/ay; ISVERENE TOPLAM MALIYET imalat disi sektorlerde (2 puan SGK prim indirimi) 40.214,03 TL/ay, imalat sektorunde (5 puan) 39.223,13 TL/ay.",40214.03,TRY/ay,T2,"T.C. Calisma ve Sosyal Guvenlik Bakanligi, Calisma Genel Mudurlugu - Asgari Ucretin Net Hesabi ve Isverene Maliyeti 2026",https://www.csgb.gov.tr/Media/gm2fekds/asgari-%C3%BCcret-2026.pdf,2025-12-23,2026-01-01,2026-08-10,HIGH,FACT,1y,10-evidence/raw/snapshots/kanal-marj/CSGB-asgari-ucret-2026.txt,kanal-marj-uzmani,-,-,"KENDI DAGITIM MODELININ TABAN BIRIM MALIYETI. Ticaret/dagitim faaliyeti imalat disidir -> 40.214,03 TL/ay/kisi kullanilir. UYARI: bu ASGARI ucrettir; satis temsilcisi / soför / depo elemani icin GERCEK ucret bunun uzerinde olacaktir ve carpan UNKNOWN'dir. Ayrica prim/arac/yakit/telefon/yol/yemek HARICTIR. Model bu sayiyi bir TABAN olarak kullanmalidir, bir TAHMIN olarak degil."
EV-2026-08-10-622,"TUR 2 kanal arastirmasinda resmi mevzuat kaynaklarina erisim denemeleri: mevzuat.gov.tr (WebFetch HTTP 503; curl TLS 'unable to get local issuer certificate'), resmigazete.gov.tr (curl TLS hatasi; WebFetch HTTP 503), kms.kaysis.gov.tr (SSL_ERROR_SYSCALL), ticaret.gov.tr ilgili sayfa (HTTP 503), carrefoursa.com yatirimci sayfasi (HTTP 403). Rekabet Kurumu PDF'leri ve TBMM CDN erisilebilir olmustur.",5 resmi/kurumsal kaynak erisilemedi; 6585 ve Perakende Yonetmeligi guncel metni ancak T3 konsolide veri tabanindan alinabildi,-,T4,Bu ajanin erisim gunlugu (curl / WebFetch cikti kodlari),OFFLINE,2026-08-10,2026-08-10,2026-08-10,HIGH,FACT,30d,-,kanal-marj-uzmani,-,-,"NEGATIF ARAMA KAYDI. Bu kart, EV-601..607'nin neden T1 degil T3 tier tasidigini ACIKLAR ve T-601'in gerekcesidir. Ayni erisim sorunu TUR 1'de turkiye-pazar-kasifi tarafindan da raporlanmistir (EV-2026-08-09-515) -> yapisal ve kalicidir, gecici degildir."
EV-2026-08-10-623,"6102 s. TTK m.1530: sozlesmede ongorulen odeme suresi faturanin/es deger odeme talebinin veya mal-hizmetin alindigi tarihten itibaren en fazla ALTMIS GUN olabilir; alacaklinin KOBI veya tarimsal/hayvansal uretici oldugu ya da borclunun buyuk olcekli isletme oldugu hallerde odeme suresi ALTMIS GUNU ASAMAZ. 6585 m.7/5, bu maddede duzenlenmeyen hususlarda TTK m.1530'a atif yapar.",60,gun,T5,Ikincil hukuk kaynaklari (avukat/yayin siteleri) uzerinden arama ozeti - TTK m.1530 tam metni bu turda BIRINCIL kaynaktan dogrulanamadi,https://www.ticaretkanunu.net/ticari-isletmeler-arasindaki-mal-ve-hizmet-tedarikinde-gec-odemenin-sonuclari-ttk-1530/,UNKNOWN,2012-07-01,2026-08-10,LOW,UNKNOWN,90d,-,kanal-marj-uzmani,-,-,"TAM METIN DOGRULANMAMISTIR (mevzuat.gov.tr erisilemedi, EV-2026-08-10-622). CLAUDE.md §2: mevzuat sonucu icin T5 tek basina kullanilamaz -> bu kart FACT DEGILDIR ve modele TEK BASINA giremez. Yine de kaydedilmistir cunku 6585 m.7/5'in ATFI T3 konsolide metinde dogrulanmistir (EV-2026-08-10-602) ve TTK m.1530 sarabin 'tarim ve gida urunu' SAYILMAMASI halinde ODEME VADESI TAVANININ IKINCI VE BAGIMSIZ dayanagidir. T-601'in ikinci sorusudur."
EV-2026-08-10-624,"Rekabet Kurulu karari 21-51/708-351 para.27: 2020 yilinda ic piyasa sarap arzinin %96'sini uretim, %4'unu ITHALAT olusturmaktadir (kaynak: TADB). 2018'de ic piyasaya arz edilen sarap miktarinda bir onceki yila gore %16 artis olmustur; son yillarda sarap arz miktari azalma egilimindedir.","ithalat payi %4 (2020, hacim)",%,T2,"Rekabet Kurulu Karari 21-51/708-351, 21.10.2021, para.27 ve Grafik 8 (kaynak: TADB)",https://www.rekabet.gov.tr/Karar?kararId=75c5f112-5bc7-456a-bead-2cae45bebc64,2021-10-21,2020-12-31,2026-08-10,HIGH,FACT,1y,10-evidence/raw/snapshots/kanal-marj/RK-karar-21-51-708-351-para27-sarap-arzi.txt,kanal-marj-uzmani,-,-,"ALAN DISI KAYIT — BU AJANIN SONUCU DEGILDIR. pazar.yaml/pazar_hacmi.ithal_pay_pct alani TUR 1'de UNKNOWN kalmisti; bu kart o alan icin BIR ADAY KAYNAKTIR ve turkiye-pazar-kasifi tarafindan dogrulanmadan modele GIREMEZ (CLAUDE.md §1.10-1.11). Capraz ipucu olarak birakilmistir. Kanal acisindan tek anlami sudur: ithal sarap, hacim olarak kucuk bir dilimdir -> zincir raflarinda ithal sarap icin ayrilan alan da sinirli olacaktir; bu bir LISTELEME PAZARLIK GUCU sinyalidir ama olculmemistir."
