EV-2026-08-09-211,"2026 yili toptan satis belgesi bedeli 82.464,00 TL'dir (perakende satis belgesi il merkezi 4.240 TL, acik icki satis belgesi il merkezi 17.704 TL).",82464,TRY,T1,Resmi Gazete 30/12/2025-33123 | Teblig No 2025/35 (Tarim ve Orman Bakanligi),https://www.tarimorman.gov.tr/TADAB/Belgeler/Tebli%C4%9Fler/TEBLIG%20NO%202025-35.pdf,2025-12-30,2026-01-01,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_teblig-2025-35-satis-belgesi.pdf,mevzuat-ruhsat-uzmani,-,-,Teblig 2025/35 Madde 1(a). Ayni teblig 'satis belgesi ve SURE UZATIM islemi bedelleri' der; satis belgeleri yillik sure uzatimina tabidir => yillik tekrarlayan maliyet.
EV-2026-08-09-212,Ithal edilecek alkollu ickilere bandrol uygulanmasi zorunludur ve ithal urunlerde bandrol ANTREPODA her bir sisenin kapagi/kapusonu uzerine uygulanir; UIS disinda alkollu icki ithalati yapilamaz.,ANTREPO,-,T1,"Resmi Gazete 11/9/2020-31241 | Tutun Mamulleri, Makaron, Yaprak Sigara Kagidi ve Alkollu Ickilerde Urun Izleme Sistemi Uygulama Genel Tebligi (Hazine ve Maliye Bakanligi)",https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/bandrollu_urun_izleme_teblig.pdf,2020-09-11,2020-09-11,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_uis-genel-teblig.pdf,mevzuat-ruhsat-uzmani,-,-,Teblig bolum 3.1(g) ve 3.5.3(iii). Not: 3.1(g) 'yurt disi uretim mahalli veya antrepoda' der; 3.5.3(iii) alkollu ickiler icin ozel olarak 'ithal edilmesi halinde ANTREPODA' der. Yani sarapta bandrol Turkiye'de antrepoda uygulanir; mensede uygulama alkollu ickide ongorulmemistir.
EV-2026-08-09-213,"2026 yili 'Ithal Edilecek Fici Ambalajli Bira Dahil Alkollu Icki Urunlerine Uygulanacak Bandrol' birim fiyati 1.000 adet icin 2.360,73 TL'dir (%20 KDV haric).",2360.73,TRY/1000 adet,T2,"Hazine ve Maliye Bakanligi / Darphane ve Damga Matbaasi Genel Mudurlugu - BUIS Bandrol, Kod ve Kodlanmis Etiket 2026 Yili Fiyat Listesi",https://ms.hmb.gov.tr/uploads/sites/7/2026/02/2026-Yili-Bandrol-Fiyat-Listesi03022026-85067e294f923911.pdf,2026-02-03,2026-01-01,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_darphane-bandrol-2026-fiyat.pdf,mevzuat-ruhsat-uzmani,-,-,"Liste sira no 5. Sise basina 2,36073 TL (KDV haric). Birim fiyatlar her yil 1 Ocak'tan gecerli olmak uzere bir onceki yil Yi-UFE oraninda artirilir (UIS Tebligi 3.5.2) => enflasyona endeksli."
EV-2026-08-09-214,"Bandrol/kodlanmis etiket, GIB veya TADAB onayini muteakiben bedelin Darphane hesabina yatirilmasindan itibaren 15 gun icerisinde teslim edilir; alkollu icki ithalatcilarinin bandrol taleplerinde TADAB'dan uygunluk onayi arani ve vadesi gecmis vergi borcu bulunmamasi sarttir.",15,gun,T1,"Resmi Gazete 11/9/2020-31241 | Tutun Mamulleri, Makaron, Yaprak Sigara Kagidi ve Alkollu Ickilerde Urun Izleme Sistemi Uygulama Genel Tebligi (Hazine ve Maliye Bakanligi)",https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/bandrollu_urun_izleme_teblig.pdf,2020-09-11,2020-09-11,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_uis-genel-teblig.pdf,mevzuat-ruhsat-uzmani,-,-,"Teblig 3.5.1 (teslim suresi), 3.3.1(a) (vadesi gecmis borc sarti), 3.3.2 (TADAB uygunluk onayi). 15 gun SADECE odeme sonrasi teslim suresidir; TADAB onay suresi mevzuatta belirtilmemistir (UNKNOWN)."
EV-2026-08-09-215,"Ithal edilecek alkollu ickiler piyasaya arz edilmeden once TADAB'dan URUN ONAYI alinmasi zorunludur; ithalatta once Gida ve Kontrol Genel Mudurlugunden 'Bitkisel Gida ve Yemin Urun Bildirim Formu' onayi alinir, ardindan Sevkiyat Bildirim Formu onayindan ONCE Online Hizmetler Portali uzerinden urun onayina basvurulur. Onay alinmayan urunler icin bandrol basvurusunda bulunulamaz.",urun onayi zorunlu; sira: GGBS urun bildirimi -> Portal urun onayi -> bandrol,-,T2,TADAB - Alkollu Icki Urun Onayi ve Guncelleme Islemlerine Iliskin Duyuru,https://www.tarimorman.gov.tr/TADAB/Duyuru/277/Alkollu-Icki-Urun-Onayi-Ve-Guncelleme-Islemlerine-Iliskin-Duyuru,2025-04-11,2025-04-11,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_tadab-duyuru-277-urun-onayi.html,mevzuat-ruhsat-uzmani,-,-,"TADAB duyurusu 11.04.2025 (30/12/2024 tarihli duyuruyu yururlukten kaldirdi). Dayanak: 4733 s.K. m.8/5(c), Ticaret Yonetmeligi m.6 ve m.15."
EV-2026-08-09-216,Urun onayi ve guncelleme basvurulari 15 IS GUNU icerisinde incelenerek karara baglanir; eksik bilgi/belge halinde firmaya 15 gun sure verilir ve tamamlanan basvurular yeniden 15 is gununde sonuclandirilir.,15,is gunu,T2,TADAB - Alkollu Icki Urun Onayi ve Guncelleme Islemlerine Iliskin Duyuru,https://www.tarimorman.gov.tr/TADAB/Duyuru/277/Alkollu-Icki-Urun-Onayi-Ve-Guncelleme-Islemlerine-Iliskin-Duyuru,2025-04-11,2025-04-11,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_tadab-duyuru-277-urun-onayi.html,mevzuat-ruhsat-uzmani,-,-,TADAB duyurusu bolum C. Eksik dosya senaryosunda toplam sure ~15 is gunu + 15 gun + 15 is gunu'ne cikabilir.
EV-2026-08-09-217,Saraplarda URUN YILI (vintage) degisikligi yeni urun basvurusu ya da guncelleme kapsaminda degerlendirilmez; basvuru yapilmasina gerek olmaksizin etiket uzerinde urun yili degistirilebilir.,vintage degisikligi yeni onay gerektirmez,-,T2,TADAB - Alkollu Icki Urun Onayi ve Guncelleme Islemlerine Iliskin Duyuru,https://www.tarimorman.gov.tr/TADAB/Duyuru/277/Alkollu-Icki-Urun-Onayi-Ve-Guncelleme-Islemlerine-Iliskin-Duyuru,2025-04-11,2025-04-11,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_tadab-duyuru-277-urun-onayi.html,mevzuat-ruhsat-uzmani,-,-,Maliyet acisindan onemli: her hasat yili icin SKU onayi tekrarlanmiyor. Ancak alkol derecesi degisirse durum farklidir (portalda tek ID calismasi devam ediyor).
EV-2026-08-09-218,"Basvuru yapilan urun markasi daha once baska bir gercek/tuzel kisi tarafindan Turk Patent ve Marka Kurumundan 34 ve alti nice gruplarinda tescil edilmisse ve tescil gecerliyse, o marka icin URUN ONAYI VERILMEZ.",marka cakismasi urun onayini bloke eder,-,T2,TADAB - Alkollu Icki Urun Onayi ve Guncelleme Islemlerine Iliskin Duyuru,https://www.tarimorman.gov.tr/TADAB/Duyuru/277/Alkollu-Icki-Urun-Onayi-Ve-Guncelleme-Islemlerine-Iliskin-Duyuru,2025-04-11,2025-04-11,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_tadab-duyuru-277-urun-onayi.html,mevzuat-ruhsat-uzmani,-,-,Private label senaryosu icin dogrudan bloke edici sart. Mevcut marka distribuorlugunde de mense marka Turkiye'de baskasi adina tescilliyse onay alinamaz.
EV-2026-08-09-219,"Ithal alkollu ickinin bildirim/urun onayi dosyasinda, Turk Gida Kodeksi ve ilgili mevzuat uyarinca Turkce etikette bulunmasi gereken bilgilere EK OLARAK urunun Turkce kategorisi, temel girdileri/karakteristik ozellikleri ve uretildigi ulke (farkli ulkede ambalajlandiysa ambalajlama ulkesi) bilgilerinin yer aldigi TURKCE ETIKET ORNEGI zorunludur.",Turkce etiket zorunlu,-,T1,Resmi Gazete 6/6/2003-25130 | Alkol ve Alkollu Ickilerin Ic ve Dis Ticaretine Iliskin Usul ve Esaslar Hakkinda Yonetmelik (TADAB konsolide metin),https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/7.5.6203-yonetmelik.pdf,2003-06-06,2008-02-22,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_ticaret-yonetmeligi-7.5.6203.pdf,mevzuat-ruhsat-uzmani,-,-,Madde 6(d)(4). Ayrica TADAB urun onayi dosyasinda orijinal etiket + Turkce etiket + boyunluk fotograflari ve yabanci dildeki tum unsurlarin Turkce cevirisi isteniyor (EV-2026-08-09-215).
EV-2026-08-09-220,"Piyasaya arzina izin verilen alkollu ickilerin tabani haric ic ve dis ambalajlarinda UC adet grafik uyari mesaji ve BIR adet yazili uyari mesaji birlikte kullanilir; 70-100 cl ambalajda uyari mesaji toplam alani en az 18,0 cm2 ve yazi karakteri en az 10 puntodur. Uyari mesaji tasimayan alkollu ickiler ic piyasaya arz edilemez ve satilamaz.",18.0,cm2 (70-100 cl ambalaj),T1,"Resmi Gazete 11/8/2013-28732 | Alkollu Icki Ambalajlari Uzerine Konulacak Uyari Mesajlariyla Ilgili Teblig (konsolide metin aynasi, son guncelleme 17/1/2014)",https://www.gumruk.com.tr/files/alkollu_icki_ambalajlari_uzerine_konulacak_uyari_mesajlariyla_ilgili_teblig.htm,2013-08-11,2013-08-11,2026-08-09,HIGH,FACT,365d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_uyari-mesajlari-teblig-2013.html,mevzuat-ruhsat-uzmani,-,-,"Madde 2 ve 3. Yazi: Helvetica, normal, beyaz uzerine siyah; bayrak kirmizisi 1-2 mm cerceve. Bandrol/pul uzerine yazilamaz. 750 ml sise icin etiket tasariminda ~18 cm2 zorunlu alan ayirmak gerekir. Yazili uyari mesajinin BIREBIR METNI Ek-1 gorselinde olup metin olarak dogrulanamadi (UNKNOWN)."
EV-2026-08-09-221,"Sarap etiketinde hacmen gercek alkol miktarinin karakter buyuklugu 20-100 cl ambalajda en az 3 mm olmalidir; etiketteki ile gercek alkol miktari arasindaki fark en fazla +/- %0,5 olabilir.",3,mm (20-100 cl),T1,Turk Gida Kodeksi Sarap Tebligi (Teblig No: 2008/67),https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/sarap_teblig.pdf,2009-02-04,2009-02-04,2026-08-09,MEDIUM,FACT,365d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_tgk-sarap-teblig-2008-67.pdf,mevzuat-ruhsat-uzmani,-,-,"TGK Sarap Tebligi 2008/67 Madde 10(a)(b). Teblig, yururlukten kalkmis 5179 s.K.'ya dayaniyor ve eski etiketleme tebligine atif yapiyor; TADAB halen yururlukteki mevzuat olarak yayinliyor. Yayim tarihi dogrulanmadi (T5 kaynaklar 04/02/2009-27131 diyor) - tarih UNKNOWN kabul edilmeli."
EV-2026-08-09-222,"4250 sayili Kanun m.6: alkollu ickilerin her ne surette olursa olsun reklami ve tuketicilere yonelik tanitimi yapilamaz; kampanya/promosyon/etkinlik yapilamaz; tesvik, hediye, esantiyon, promosyon veya bedelsiz alkollu icki dagitilamaz; 18 yas alti satilamaz; otomatik satis makineleri, basin-yayin yoluyla satis ve posta ile satis yasaktir; 22:00-06:00 arasi perakende satis yasaktir; isletme disindan gorulecek sekilde perakende satisa arz edilemez.",22:00-06:00 perakende satis yasagi; reklam/promosyon yasagi; online-posta satis yasagi,-,T1,"4250 sayili Ispirto ve Ispirtolu Ickiler Inhisari Kanunu (mevzuat konsolide metin, TADAB yayini)",https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/4250.pdf,1942-06-12,2013-06-11,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_4250-sayili-kanun.pdf,mevzuat-ruhsat-uzmani,-,-,"Madde 6 (Yeniden duzenleme: 24/5/2013-6487/2 md.). Ayrica ogrenci yurtlari, saglik kuruluslari, egitim kurumlari, kahvehane/kiraathane/pastane, akaryakit istasyonu magaza ve lokantalarinda satis yasak; otoyol ve devlet karayolu tesislerinde satis/tuketim yasak (meskun mahal ve konaklama yerleri haric). ONLINE D2C proje kapsami disi - burada sadece kisitin VARLIGI notlanmistir."
EV-2026-08-09-223,"7584 sayili Kanunun 2 nci maddesi ile 4250 sayili Kanunun 6 nci maddesinin birinci fikrasi yeniden duzenlenmistir: alkollu icki ureten/ithal eden/pazarlayanlarin ticaret unvanlari ile urunlerinin marka, amblem, logolari ve arz ambalajinda yer alan ifade/sekil/isim/isaret/gorseller hicbir etkinlige veya her tur mecrada yapilacak yayin ve paylasimlara destek olarak kullanilamaz; ayrica bunlar IS YERLERININ ICINDE, DISINDA, VITRINLERINDE, SATIS UNITELERINDE ve hicbir etkinlik alaninda bulundurulamaz.",satis noktasinda marka/logo/ambalaj gorseli bulundurma yasagi,-,T2,TADAB - Alkollu Icki Reklamlarina Iliskin Mevzuatta Yapilan Degisiklik Hakkinda Duyuru (7584 s.K. / RG 20/6/2026-33286),https://www.tarimorman.gov.tr/TADAB/Duyuru/280/Alkollu-Icki-Reklamlarina-Iliskin-Mevzuatta-Yapilan-Degisiklik-Hakkinda-Duyuru,2026-06-26,2026-06-20,2026-08-09,HIGH,FACT,90d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_tadab-duyuru-280-reklam.html,mevzuat-ruhsat-uzmani,-,-,"Dayanak T1: 7584 s.K. m.2, RG 20/6/2026-33286 (Kanun kabul tarihi 11/6/2026). TADAB duyurusuna gore is yerlerinin uyum icin 20/6/2027'ye kadar suresi var. Acik alkollu icki satis izni olan isletmelerde servis materyallerinde marka/amblem/logo kullanilabilir. Zincir market rafinda urun ambalajinin kendisinin bu yasak kapsaminda olup olmadigi ACIK DEGILDIR -> T-205."
EV-2026-08-09-224,"Yurt icinde uretilen veya ithal edilen alkollu ickiler, adina dagitim yetki belgesi duzenlenen ureticileri veya ithalatcilari tarafindan yalnizca ALKOLLU ICKI SATIS BELGESINI HAIZ gercek veya tuzel kisilere satilmak suretiyle piyasaya arz edilir.",sadece satis belgesi olanlara satis,-,T1,Resmi Gazete 6/6/2003-25130 | Alkol ve Alkollu Ickilerin Ic ve Dis Ticaretine Iliskin Usul ve Esaslar Hakkinda Yonetmelik (TADAB konsolide metin),https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/7.5.6203-yonetmelik.pdf,2003-06-06,2008-02-22,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_ticaret-yonetmeligi-7.5.6203.pdf,mevzuat-ruhsat-uzmani,-,-,Madde 9 ucuncu fikra. Ayrica Madde 9/2: uretici ve ithalatci firmalar perakende saticilarin taleplerini zamaninda karsilayacak dagitimi saglamak zorundadir.
EV-2026-08-09-225,"Uretici ve ithalatci firmalar aylik ticari faaliyetini gosterir satis raporunu, ilgili oldugu ayi takip eden ayin en gec 20 nci gunu mesai bitimine kadar Kuruma (elektronik ortam dahil) intikal ettirmek zorundadir.",her ayin 20'si,-,T1,Resmi Gazete 6/6/2003-25130 | Alkol ve Alkollu Ickilerin Ic ve Dis Ticaretine Iliskin Usul ve Esaslar Hakkinda Yonetmelik (TADAB konsolide metin),https://www.tarimorman.gov.tr/TADAB/Belgeler/Alkoll%C3%BC%20%C4%B0%C3%A7kiler/%C4%B0lgili%20Mevzuat%20D%C3%BCzenlemeleri/7.5.6203-yonetmelik.pdf,2003-06-06,2004-03-10,2026-08-09,HIGH,FACT,180d,10-evidence/raw/snapshots/EV-2026-08-09-2xx_ticaret-yonetmeligi-7.5.6203.pdf,mevzuat-ruhsat-uzmani,-,-,Madde 15. Hizmet bedeli (EV-2026-08-09-209) bu rapor uzerinden tahakkuk eder ve raporun verildigi ayin son is gunune kadar odenir (Madde 14).
